1 2 3
-0.600299 -0.838684 -9.868897
-0.604487 -0.837189 -9.869795
-0.600299 -0.838684 -9.867402
-0.603889 -0.838086 -9.870094
-0.602094 -0.838983 -9.870094
-0.601496 -0.836291 -9.869197
-0.60359 -0.835693 -9.868897
-0.599701 -0.837189 -9.871291
-0.605085 -0.835693 -9.865907
-0.604487 -0.837787 -9.868299
-0.599701 -0.840479 -9.866804
-0.604487 -0.8333 -9.867702
-0.60359 -0.835394 -9.867402
-0.602991 -0.835394 -9.868299
-0.605085 -0.836591 -9.870094
-0.602692 -0.836291 -9.871291
-0.602991 -0.836291 -9.868299
-0.601496 -0.837189 -9.868299
-0.601496 -0.837787 -9.869795
-0.602991 -0.837189 -9.868299
-0.605085 -0.838086 -9.87159
-0.602692 -0.839582 -9.871291
-0.605384 -0.837787 -9.868897
-0.602692 -0.841077 -9.869795
-0.600598 -0.839582 -9.867402
-0.602692 -0.838086 -9.870692
-0.602692 -0.838086 -9.867702
-0.602991 -0.837787 -9.870094
-0.602991 -0.837787 -9.869795
-0.60359 -0.836291 -9.869197
-0.602692 -0.838684 -9.868897
-0.601197 -0.837189 -9.870094
-0.604487 -0.839582 -9.865907
-0.602692 -0.835693 -9.867702
-0.60688 -0.837189 -9.869795
-0.599701 -0.837189 -9.869795
-0.600299 -0.838983 -9.868897
-0.601197 -0.838684 -9.868897
-0.601496 -0.837189 -9.872487
-0.602692 -0.837189 -9.869795
-0.602094 -0.841376 -9.866804
-0.602692 -0.839582 -9.872487
-0.600299 -0.838086 -9.869197
-0.605085 -0.84018 -9.870692
-0.605085 -0.838684 -9.87159
-0.605085 -0.836291 -9.871291
-0.60359 -0.84018 -9.869795
-0.604487 -0.840479 -9.867702
-0.603889 -0.837787 -9.869197
-0.602094 -0.840479 -9.872487
-0.602692 -0.837787 -9.870094
-0.605384 -0.837189 -9.870094
-0.601496 -0.8333 -9.870692
-0.600598 -0.836291 -9.869795
-0.602991 -0.835394 -9.868897
-0.602094 -0.837189 -9.869197
-0.60359 -0.837189 -9.870692
-0.602991 -0.84018 -9.87159
-0.606281 -0.838983 -9.872487
-0.602991 -0.841077 -9.873085
-0.605384 -0.840479 -9.868897
-0.602692 -0.838684 -9.869795
-0.601197 -0.839582 -9.868897
-0.602094 -0.836291 -9.87159
-0.599103 -0.836291 -9.870094
-0.602991 -0.838086 -9.871291
-0.602991 -0.836291 -9.870692
-0.604487 -0.837189 -9.868897
-0.599103 -0.84018 -9.867702
-0.602692 -0.838983 -9.867702
-0.602094 -0.836591 -9.869197
-0.602692 -0.835693 -9.870094
-0.602094 -0.838086 -9.869795
-0.600598 -0.836591 -9.869197
-0.602991 -0.834796 -9.871291
-0.602692 -0.838684 -9.867402
-0.602991 -0.837189 -9.871291
-0.601496 -0.838684 -9.869197
-0.603889 -0.838684 -9.87159
-0.601496 -0.837189 -9.868299
-0.602991 -0.835693 -9.869795
-0.602991 -0.840479 -9.869795
-0.600598 -0.836591 -9.870094
-0.603889 -0.838086 -9.868299
-0.60359 -0.834198 -9.872188
-0.60359 -0.836591 -9.872188
-0.605085 -0.836291 -9.871291
-0.599701 -0.837787 -9.869795
-0.602094 -0.835394 -9.871291
-0.601496 -0.84018 -9.870692
-0.605085 -0.838684 -9.869795
-0.602094 -0.835394 -9.87159
-0.602991 -0.836591 -9.868897
-0.602692 -0.838983 -9.869197
-0.602991 -0.838086 -9.868299
-0.602991 -0.837787 -9.869197
-0.600299 -0.837787 -9.873982
-0.600598 -0.837189 -9.871291
-0.602094 -0.836591 -9.87159
-0.60359 -0.837189 -9.867402
-0.60359 -0.838684 -9.869197
-0.605384 -0.836591 -9.868897
-0.598804 -0.836291 -9.870094
-0.600299 -0.836291 -9.872188
-0.60359 -0.835693 -9.868897
-0.60359 -0.833899 -9.866804
-0.599701 -0.836291 -9.868897
-0.605085 -0.835693 -9.870094
-0.602094 -0.835394 -9.870094
-0.600598 -0.836291 -9.869795
-0.605085 -0.838684 -9.867402
-0.602094 -0.833899 -9.867702
-0.602692 -0.838684 -9.868897
-0.602094 -0.836291 -9.868897
-0.602094 -0.838086 -9.87159
-0.602991 -0.839582 -9.873684
-0.602991 -0.838983 -9.867702
-0.605982 -0.836591 -9.869197
-0.602991 -0.840479 -9.868897
-0.602692 -0.838983 -9.869197
-0.601496 -0.836591 -9.868299
-0.600299 -0.836291 -9.869795
-0.603889 -0.832403 -9.869197
-0.600598 -0.833001 -9.869795
-0.603889 -0.837787 -9.869197
-0.60359 -0.836591 -9.873684
-0.599701 -0.836591 -9.871291
-0.602094 -0.838983 -9.871291
-0.601197 -0.839582 -9.873085
-0.598804 -0.837189 -9.870692
-0.597308 -0.836291 -9.870692
-0.600598 -0.836591 -9.872188
-0.604487 -0.835394 -9.870692
-0.601496 -0.834796 -9.870094
-0.602094 -0.835693 -9.873684
-0.602991 -0.839582 -9.868897
-0.603889 -0.836291 -9.872188
-0.603889 -0.835693 -9.869197
-0.60359 -0.835394 -9.865009
-0.602991 -0.838983 -9.867702
-0.602991 -0.836291 -9.868897
-0.600598 -0.836291 -9.869795
-0.60359 -0.836291 -9.872487
-0.602094 -0.838086 -9.872188
-0.602692 -0.838086 -9.871291
-0.601197 -0.835394 -9.872487
-0.602094 -0.836291 -9.87159
-0.60359 -0.835394 -9.866804
-0.602094 -0.838684 -9.870094
-0.607478 -0.837787 -9.869795
-0.601496 -0.837787 -9.869197
-0.603889 -0.837787 -9.871291
-0.603889 -0.838684 -9.869197
-0.601197 -0.84018 -9.872188
-0.605384 -0.838684 -9.871291
-0.601496 -0.835394 -9.867402
-0.60688 -0.835693 -9.867702
-0.605982 -0.837787 -9.868897
-0.602991 -0.837787 -9.865309
-0.605085 -0.837787 -9.869795
-0.602094 -0.838684 -9.865907
-0.602991 -0.836291 -9.868897
-0.599103 -0.838086 -9.866505
-0.602094 -0.838086 -9.87159
-0.602692 -0.838684 -9.869197
-0.605085 -0.837787 -9.869197
-0.60359 -0.837787 -9.871291
-0.600598 -0.839582 -9.868897
-0.602094 -0.837787 -9.869795
-0.603889 -0.836591 -9.867702
-0.605384 -0.837787 -9.870094
-0.601496 -0.840479 -9.871291
-0.60359 -0.836291 -9.870094
-0.605085 -0.836291 -9.867702
-0.605982 -0.833899 -9.869795
-0.605085 -0.839582 -9.871291
-0.603889 -0.838086 -9.867702
-0.601496 -0.84018 -9.869795
-0.601496 -0.836291 -9.870692
-0.600299 -0.838983 -9.867702
-0.602991 -0.835693 -9.869197
-0.60359 -0.835394 -9.870692
-0.599103 -0.836291 -9.870692
-0.600598 -0.840479 -9.869197
-0.602991 -0.837787 -9.867702
-0.600598 -0.838086 -9.870094
-0.602991 -0.836591 -9.870094
-0.604487 -0.838086 -9.870692
-0.602692 -0.837189 -9.866505
-0.602692 -0.838086 -9.869795
-0.601496 -0.835394 -9.872188
-0.601197 -0.836591 -9.868897
-0.600598 -0.836591 -9.868897
-0.605085 -0.837189 -9.870692
-0.602094 -0.838983 -9.869795
-0.600299 -0.837189 -9.87159
-0.605982 -0.837189 -9.867702
-0.601197 -0.836291 -9.868897
-0.605982 -0.837787 -9.870094
-0.606281 -0.838684 -9.871291
-0.602991 -0.838684 -9.870094
-0.602094 -0.836591 -9.869197
-0.600299 -0.838983 -9.868897
-0.602094 -0.837189 -9.870094
-0.600598 -0.837189 -9.869795
-0.601197 -0.836291 -9.87159
-0.602094 -0.835693 -9.870692
-0.603889 -0.836591 -9.870692
-0.60359 -0.835693 -9.870094
-0.602094 -0.835394 -9.869795
-0.603889 -0.837189 -9.869795
-0.602692 -0.835394 -9.870094
-0.602991 -0.835394 -9.867402
-0.600598 -0.838086 -9.870094
-0.605085 -0.836291 -9.869795
-0.602094 -0.838086 -9.870692
-0.602692 -0.837189 -9.869197
-0.605384 -0.836591 -9.870094
-0.600598 -0.837189 -9.869197
-0.601197 -0.840479 -9.870094
-0.601197 -0.838684 -9.870094
-0.599701 -0.838983 -9.869795
-0.601496 -0.835693 -9.87159
-0.600598 -0.839582 -9.871291
-0.60359 -0.836591 -9.868897
-0.602991 -0.838983 -9.87159
-0.602991 -0.837787 -9.870094
-0.600299 -0.834796 -9.869197
-0.602094 -0.835394 -9.869795
-0.602692 -0.838684 -9.871291
-0.603889 -0.838983 -9.868897
-0.600598 -0.835394 -9.866804
-0.602094 -0.836291 -9.866804
-0.600598 -0.835693 -9.868299
-0.603889 -0.838086 -9.870094
-0.599701 -0.837787 -9.871291
-0.602094 -0.838684 -9.869197
-0.602692 -0.837189 -9.870094
-0.602991 -0.837787 -9.869197
-0.605982 -0.836291 -9.869197
-0.599701 -0.837189 -9.866804
-0.601496 -0.838983 -9.869197
-0.601197 -0.84018 -9.869795
-0.604487 -0.84018 -9.867402
-0.60359 -0.839582 -9.870692
-0.604487 -0.836591 -9.866804
-0.601197 -0.836591 -9.869795
-0.605085 -0.837787 -9.871291
-0.60359 -0.837189 -9.867702
-0.600299 -0.837189 -9.868897
-0.599701 -0.836291 -9.867402
-0.602991 -0.838983 -9.867402
-0.600598 -0.837787 -9.868897
-0.601197 -0.835394 -9.872487
-0.602692 -0.836291 -9.870094
-0.599701 -0.836591 -9.869197
-0.601197 -0.837189 -9.870094
-0.599701 -0.835394 -9.870094
-0.602692 -0.836591 -9.87159
-0.604487 -0.838086 -9.869197
-0.600598 -0.836591 -9.870094
-0.602692 -0.837189 -9.871291
-0.601496 -0.839582 -9.868299
-0.601496 -0.840479 -9.867402
-0.604487 -0.835693 -9.872188
-0.603889 -0.839582 -9.870094
-0.601197 -0.838086 -9.869197
-0.602094 -0.841376 -9.867702
-0.602692 -0.838983 -9.868299
-0.603889 -0.838086 -9.871291
-0.600299 -0.835394 -9.87159
-0.598206 -0.836591 -9.870094
-0.602991 -0.836591 -9.87159
-0.601496 -0.84018 -9.869197
-0.605085 -0.837787 -9.867402
-0.60359 -0.835693 -9.867402
-0.599701 -0.837787 -9.868897
-0.603889 -0.835693 -9.867402
-0.600598 -0.838983 -9.868897
-0.601496 -0.841077 -9.870094
-0.602692 -0.835693 -9.869795
-0.602094 -0.835394 -9.869795
-0.602094 -0.836591 -9.870094
-0.603889 -0.841077 -9.870692
-0.605982 -0.836291 -9.870692
-0.603889 -0.835394 -9.87159
-0.602692 -0.837189 -9.866804
-0.601197 -0.833899 -9.870692
-0.604487 -0.838983 -9.870692
-0.60359 -0.836591 -9.867402
-0.601197 -0.836591 -9.870692
-0.602991 -0.839582 -9.869197
-0.601496 -0.838983 -9.868897
-0.601496 -0.84018 -9.868299
-0.605384 -0.837189 -9.869795
-0.603889 -0.837787 -9.868897
-0.602991 -0.835693 -9.871291
-0.602991 -0.838086 -9.872188
-0.601496 -0.834198 -9.869795
-0.602991 -0.835693 -9.870692
-0.601197 -0.838086 -9.868897
-0.602991 -0.838086 -9.870094
-0.601496 -0.838086 -9.870692
-0.602094 -0.837189 -9.866505
-0.60359 -0.838684 -9.871291
-0.600598 -0.837189 -9.870094
-0.600299 -0.837189 -9.869795
-0.602692 -0.838086 -9.871291
-0.602991 -0.836591 -9.872188
-0.602991 -0.838983 -9.869197
-0.600598 -0.836291 -9.869795
-0.602692 -0.835394 -9.868897
-0.605982 -0.838086 -9.868299
-0.601197 -0.838983 -9.871291
-0.599103 -0.837787 -9.868897
-0.600598 -0.835394 -9.870692
-0.601197 -0.838086 -9.867402
-0.599701 -0.835394 -9.873085
-0.601496 -0.835693 -9.870692
-0.602094 -0.835394 -9.871291
-0.602692 -0.833899 -9.872487
-0.600299 -0.836291 -9.869197
-0.602094 -0.837189 -9.868897
-0.602692 -0.839582 -9.873085
-0.601496 -0.835394 -9.87159
-0.600598 -0.837189 -9.867702
-0.602692 -0.835693 -9.869197
-0.601197 -0.841974 -9.867402
-0.602991 -0.836591 -9.870692
-0.60359 -0.832403 -9.866505
-0.602094 -0.835394 -9.869197
-0.599103 -0.838684 -9.867702
-0.60359 -0.836591 -9.871291
-0.599701 -0.836591 -9.868897
-0.601496 -0.834198 -9.869795
-0.597907 -0.837189 -9.870692
-0.601197 -0.836291 -9.87159
-0.600598 -0.836591 -9.872487
-0.603889 -0.838983 -9.872188
-0.602692 -0.834796 -9.870692
-0.601197 -0.834198 -9.868299
-0.603889 -0.835394 -9.870094
-0.602094 -0.836591 -9.870094
-0.602991 -0.836591 -9.870692
-0.598804 -0.837787 -9.870094
-0.605085 -0.836291 -9.868897
-0.601197 -0.837787 -9.869795
-0.601496 -0.838086 -9.873085
-0.601496 -0.836291 -9.869197
-0.598804 -0.837787 -9.867402
-0.60359 -0.836291 -9.873085
-0.602692 -0.838086 -9.872487
-0.602991 -0.836291 -9.870094
-0.600598 -0.838684 -9.869197
-0.602094 -0.836291 -9.869197
-0.602094 -0.833899 -9.873684
-0.598206 -0.835693 -9.867702
-0.600598 -0.835693 -9.869795
-0.602692 -0.836291 -9.869795
-0.602094 -0.835394 -9.87159
-0.600598 -0.836291 -9.869795
-0.60359 -0.837787 -9.870094
-0.600598 -0.836591 -9.873684
-0.599103 -0.838684 -9.867702
-0.60359 -0.838983 -9.870094
-0.602692 -0.838086 -9.870692
-0.601496 -0.835394 -9.868299
-0.600299 -0.838983 -9.870094
-0.602991 -0.8333 -9.868299
-0.598206 -0.840479 -9.869795
-0.602991 -0.837189 -9.868897
-0.602692 -0.834796 -9.869795
-0.60359 -0.837787 -9.867402
-0.605384 -0.838684 -9.871291
-0.602094 -0.838684 -9.868897
-0.602991 -0.84018 -9.868897
-0.600598 -0.838684 -9.870692
-0.604487 -0.838684 -9.868897
-0.601496 -0.839582 -9.867702
-0.605085 -0.835394 -9.869197
-0.602991 -0.836291 -9.871291
-0.601496 -0.837189 -9.871291
-0.602094 -0.836291 -9.869197
-0.601496 -0.838086 -9.869197
-0.605085 -0.836291 -9.868299
-0.602094 -0.833899 -9.870692
-0.601496 -0.838086 -9.871291
-0.601496 -0.837787 -9.870094
-0.601496 -0.834198 -9.867402
-0.605085 -0.838086 -9.869795
-0.603889 -0.841077 -9.870692
-0.601496 -0.836291 -9.869197
-0.602991 -0.837787 -9.870094
-0.603889 -0.835693 -9.871291
-0.60359 -0.838684 -9.870094
-0.603889 -0.837189 -9.869795
-0.60359 -0.838684 -9.870692
-0.605085 -0.836591 -9.871291
-0.605085 -0.837189 -9.870094
-0.601496 -0.837787 -9.869197
-0.601197 -0.838086 -9.870094
-0.602094 -0.836291 -9.869795
-0.603889 -0.835394 -9.869197
-0.602692 -0.838983 -9.869197
-0.602692 -0.84018 -9.870094
-0.606281 -0.836291 -9.87159
-0.602094 -0.836591 -9.869197
-0.602692 -0.838684 -9.869795
-0.60359 -0.838086 -9.867402
-0.602692 -0.835693 -9.868299
-0.599701 -0.835693 -9.872487
-0.602991 -0.838684 -9.871291
-0.599701 -0.837189 -9.870094
-0.602094 -0.838086 -9.868897
-0.601197 -0.839582 -9.87159
-0.602692 -0.835693 -9.87458
-0.602692 -0.836591 -9.869197
-0.603889 -0.837787 -9.870692
-0.602692 -0.833899 -9.872487
-0.602094 -0.837189 -9.870094
-0.602094 -0.837189 -9.869795
-0.602991 -0.833899 -9.866505
-0.600598 -0.838684 -9.870094
-0.600598 -0.836291 -9.872188
-0.598804 -0.836291 -9.867402
-0.604487 -0.837787 -9.871291
-0.602991 -0.833001 -9.866804
-0.599701 -0.836291 -9.87159
-0.60359 -0.835394 -9.870094
-0.600299 -0.838983 -9.868299
-0.600299 -0.835693 -9.868897
-0.601496 -0.834796 -9.870094
-0.602692 -0.836591 -9.870692
-0.602991 -0.833899 -9.870692
-0.602991 -0.837189 -9.870692
-0.602094 -0.838086 -9.869795
-0.601496 -0.837787 -9.867402
-0.605085 -0.838983 -9.870692
-0.600299 -0.837189 -9.870094
-0.60359 -0.837787 -9.868897
-0.603889 -0.837787 -9.868299
-0.601496 -0.837189 -9.870692
-0.602692 -0.838983 -9.867402
-0.602991 -0.839582 -9.87159
-0.600299 -0.838983 -9.873085
-0.601496 -0.837787 -9.868299
-0.60359 -0.833899 -9.871291
-0.599701 -0.836591 -9.871291
-0.602094 -0.84018 -9.870692
-0.602991 -0.831805 -9.869197
-0.601496 -0.836291 -9.868897
-0.60359 -0.835394 -9.87159
-0.606281 -0.834796 -9.870094
-0.602094 -0.837189 -9.867702
-0.601496 -0.837189 -9.87159
-0.602692 -0.836291 -9.869197
-0.60359 -0.838684 -9.871291
-0.60359 -0.838086 -9.87159
-0.600598 -0.837787 -9.870692
-0.605085 -0.837189 -9.87159
-0.605982 -0.838684 -9.870094
-0.604487 -0.838086 -9.866505
-0.602692 -0.835693 -9.869795
-0.602991 -0.838983 -9.867402
-0.600598 -0.838086 -9.867402
-0.60359 -0.836291 -9.867402
-0.601197 -0.837787 -9.870094
-0.602094 -0.838684 -9.87159
-0.603889 -0.837787 -9.870094
-0.598206 -0.835394 -9.867702
-0.601496 -0.836291 -9.869197
-0.602094 -0.838983 -9.869795
-0.602991 -0.836291 -9.869197
-0.601197 -0.836591 -9.866804
-0.600299 -0.8333 -9.870094
-0.603889 -0.836591 -9.871291
-0.601197 -0.835394 -9.869197
-0.601197 -0.836591 -9.871291
-0.601496 -0.835693 -9.868299
-0.597907 -0.837189 -9.872188
-0.602991 -0.837787 -9.870692
-0.60359 -0.838983 -9.866804
-0.604487 -0.838983 -9.87159
-0.602692 -0.840479 -9.869795
-0.602094 -0.836291 -9.867702
-0.600299 -0.837189 -9.870692
-0.602692 -0.835394 -9.869197
-0.602991 -0.838086 -9.872487
-0.600598 -0.838684 -9.87159
-0.600299 -0.84018 -9.869795
-0.601496 -0.836291 -9.868299
-0.601496 -0.837189 -9.870094
-0.602692 -0.835394 -9.869197
-0.601496 -0.838086 -9.870692
-0.60359 -0.834796 -9.871291
-0.604487 -0.838983 -9.869197
-0.601496 -0.838684 -9.870692
-0.602991 -0.838086 -9.868299
-0.601496 -0.836291 -9.868897
-0.60359 -0.837787 -9.872188
-0.602692 -0.833899 -9.872188
-0.599701 -0.835693 -9.869197
-0.601496 -0.835693 -9.871291
-0.601496 -0.836591 -9.870692
-0.602094 -0.837189 -9.870692
-0.601496 -0.834198 -9.868299
-0.602991 -0.838086 -9.868299
-0.597907 -0.836591 -9.872487
-0.598804 -0.835693 -9.871291
-0.601496 -0.837189 -9.865009
-0.600598 -0.837189 -9.866804
-0.601197 -0.838684 -9.870094
-0.60359 -0.836291 -9.866804
-0.603889 -0.837787 -9.869795
-0.599103 -0.836291 -9.869795
-0.602991 -0.833899 -9.868897
-0.602094 -0.839582 -9.870692
-0.602692 -0.838086 -9.868897
-0.600299 -0.835693 -9.869795
-0.600299 -0.837189 -9.867702
-0.599701 -0.837787 -9.869795
-0.598804 -0.837787 -9.869795
-0.60359 -0.836591 -9.87488
-0.602094 -0.837787 -9.870692
-0.598206 -0.837189 -9.872487
-0.602692 -0.836291 -9.869795
-0.606281 -0.834198 -9.869197
-0.602094 -0.837787 -9.866505
-0.601496 -0.836291 -9.870094
-0.602991 -0.835394 -9.868897
-0.600598 -0.835693 -9.869795
-0.601197 -0.838983 -9.872188
-0.60359 -0.834198 -9.868299
-0.601496 -0.837189 -9.869795
-0.602094 -0.835693 -9.867402
-0.602991 -0.836291 -9.870692
-0.602692 -0.838086 -9.868897
-0.602094 -0.836291 -9.869795
-0.604487 -0.838983 -9.865907
-0.600598 -0.837787 -9.868897
-0.603889 -0.833899 -9.869197
-0.602692 -0.835693 -9.868897
-0.600598 -0.84018 -9.870094
-0.600598 -0.841376 -9.869197
-0.60359 -0.838086 -9.869795
-0.602094 -0.838983 -9.867402
-0.604487 -0.837787 -9.869197
-0.599701 -0.838086 -9.869197
-0.604487 -0.836291 -9.87159
-0.602692 -0.838983 -9.870094
-0.602991 -0.837787 -9.866804
-0.601197 -0.837189 -9.870692
-0.598206 -0.836291 -9.869795
-0.599701 -0.837787 -9.870692
-0.601197 -0.835693 -9.871291
-0.602094 -0.835394 -9.871291
-0.601496 -0.839582 -9.870692
-0.601496 -0.837189 -9.872188
-0.601197 -0.834198 -9.870094
-0.605085 -0.835394 -9.866505
-0.601197 -0.838684 -9.868897
-0.60688 -0.835394 -9.87159
-0.603889 -0.834796 -9.869795
-0.60359 -0.834796 -9.870094
-0.601197 -0.837787 -9.868299
-0.60359 -0.835394 -9.870094
-0.602094 -0.839582 -9.866505
-0.600598 -0.838086 -9.866505
-0.602991 -0.833899 -9.869795
-0.599701 -0.838086 -9.867702
-0.601197 -0.837189 -9.868299
-0.601197 -0.838086 -9.869795
-0.601496 -0.835394 -9.872188
-0.602991 -0.838086 -9.868299
-0.601197 -0.838086 -9.867702
-0.601197 -0.836291 -9.869795
-0.605085 -0.833001 -9.869795
-0.602094 -0.841077 -9.873684
-0.595813 -0.834796 -9.872487
-0.602991 -0.836291 -9.872487
-0.603889 -0.835693 -9.868299
-0.605085 -0.831805 -9.870094
-0.601496 -0.838983 -9.869795
-0.600598 -0.838684 -9.866804
-0.603889 -0.838983 -9.871291
-0.602692 -0.837189 -9.869197
-0.605384 -0.838684 -9.866804
-0.601197 -0.838086 -9.870692
-0.602094 -0.833899 -9.873085
-0.602991 -0.836591 -9.871291
-0.599701 -0.837787 -9.870692
-0.602094 -0.838684 -9.870094
-0.602094 -0.838684 -9.871291
-0.603889 -0.836591 -9.870094
-0.601496 -0.842573 -9.87159
-0.600598 -0.833899 -9.868897
-0.606281 -0.8333 -9.868299
-0.601197 -0.835394 -9.868897
-0.600299 -0.837787 -9.868299
-0.601496 -0.837189 -9.872188
-0.602094 -0.836591 -9.871291
-0.60359 -0.838086 -9.869197
-0.601197 -0.839582 -9.868897
-0.603889 -0.836591 -9.868897
-0.600299 -0.835394 -9.866505
-0.603889 -0.837787 -9.869795
-0.603889 -0.839582 -9.868897
-0.602991 -0.837787 -9.868299
-0.602094 -0.84018 -9.870094
-0.599701 -0.838086 -9.870094
-0.601197 -0.836291 -9.869197
-0.60359 -0.838086 -9.868299
-0.602094 -0.834796 -9.869197
-0.599701 -0.835693 -9.870692
-0.601496 -0.835394 -9.868299
-0.601197 -0.837189 -9.870094
-0.601197 -0.836291 -9.873085
-0.601197 -0.834796 -9.868897
-0.604487 -0.837787 -9.870692
-0.60359 -0.837787 -9.869795
-0.600598 -0.836591 -9.870692
-0.602094 -0.836591 -9.869795
-0.605085 -0.836591 -9.870692
-0.602692 -0.836591 -9.866804
-0.600299 -0.836591 -9.872487
-0.601197 -0.835693 -9.867402
-0.602991 -0.838086 -9.869795
-0.599701 -0.838684 -9.869795
-0.602094 -0.836291 -9.870692
-0.601197 -0.839582 -9.868299
-0.60359 -0.836291 -9.869795
-0.602692 -0.835394 -9.869795
-0.602094 -0.835394 -9.873085
-0.60359 -0.837189 -9.870094
-0.602094 -0.837787 -9.872188
-0.602692 -0.838983 -9.869795
-0.602094 -0.838086 -9.868299
-0.605384 -0.835693 -9.87159
-0.604487 -0.836591 -9.872487
-0.601496 -0.836591 -9.870692
-0.599701 -0.836291 -9.866505
-0.601197 -0.837787 -9.870692
-0.602991 -0.835693 -9.872188
-0.600598 -0.836291 -9.87458
-0.602094 -0.8333 -9.873085
-0.599701 -0.835693 -9.871291
-0.603889 -0.835693 -9.870094
-0.600598 -0.835394 -9.868299
-0.600299 -0.835394 -9.870692
-0.601496 -0.837189 -9.868299
-0.603889 -0.835693 -9.872188
-0.601197 -0.837787 -9.872487
-0.601197 -0.838086 -9.870692
-0.601496 -0.836591 -9.870094
-0.602094 -0.833899 -9.87159
-0.60359 -0.837189 -9.867402
-0.599701 -0.838684 -9.871291
-0.604487 -0.835693 -9.871291
-0.601496 -0.835394 -9.872188
-0.602991 -0.8333 -9.869197
-0.602692 -0.834796 -9.868299
-0.602094 -0.836291 -9.869795
-0.602094 -0.838684 -9.868897
-0.601496 -0.836291 -9.872188
-0.60359 -0.837787 -9.867402
-0.602991 -0.835394 -9.869795
-0.603889 -0.836291 -9.870692
-0.602692 -0.838983 -9.872188
-0.598804 -0.838684 -9.873684
-0.600299 -0.834796 -9.870094
-0.602991 -0.835394 -9.869197
-0.601197 -0.836291 -9.87159
-0.601496 -0.840479 -9.87159
-0.599701 -0.835394 -9.872188
-0.602692 -0.837787 -9.870094
-0.604487 -0.834198 -9.869795
-0.602692 -0.837189 -9.865907
-0.600598 -0.837787 -9.869795
-0.602692 -0.836291 -9.869795
-0.602094 -0.835693 -9.868897
-0.602692 -0.835693 -9.869197
-0.598804 -0.836591 -9.870094
-0.602692 -0.836291 -9.872188
-0.601496 -0.838684 -9.870692
-0.602094 -0.838983 -9.868299
-0.600299 -0.837787 -9.871291
-0.602094 -0.834198 -9.870692
-0.598804 -0.838684 -9.870692
-0.599701 -0.836291 -9.871291
-0.602094 -0.835693 -9.871291
-0.601197 -0.836591 -9.866804
-0.601197 -0.835693 -9.870692
-0.598804 -0.835693 -9.867402
-0.598804 -0.838684 -9.870692
-0.601496 -0.836591 -9.870692
-0.602692 -0.838086 -9.866804
-0.601496 -0.835394 -9.870692
-0.60359 -0.840479 -9.868897
-0.601197 -0.833899 -9.870094
-0.601496 -0.837189 -9.868299
-0.601197 -0.837189 -9.871291
-0.601496 -0.836591 -9.870094
-0.600598 -0.835693 -9.868299
-0.603889 -0.836591 -9.870692
-0.599701 -0.838684 -9.869197
-0.600299 -0.838684 -9.870094
-0.600598 -0.836291 -9.87159
-0.602692 -0.836591 -9.873085
-0.599103 -0.834198 -9.869795
-0.60359 -0.840479 -9.868897
-0.598804 -0.833899 -9.870692
-0.602094 -0.835394 -9.868897
-0.600299 -0.836591 -9.870094
-0.601197 -0.833899 -9.872188
-0.602692 -0.835394 -9.871291
-0.603889 -0.835693 -9.873085
-0.602692 -0.833001 -9.869795
-0.601197 -0.836291 -9.868897
-0.59671 -0.838983 -9.867702
-0.597907 -0.841376 -9.867702
-0.601496 -0.838983 -9.865907
-0.602692 -0.838086 -9.870094
-0.60359 -0.836591 -9.87159
-0.599103 -0.836291 -9.868299
-0.60359 -0.838086 -9.870094
-0.602094 -0.835693 -9.87159
-0.602692 -0.841974 -9.869197
-0.601197 -0.838684 -9.869197
-0.602692 -0.838086 -9.867702
-0.600598 -0.834796 -9.871291
-0.602094 -0.835394 -9.868299
-0.60359 -0.836591 -9.869795
-0.602692 -0.835693 -9.871291
